SKU,UOM1,UOM2,UOM3,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster
MO-28820,UN,CJ,PT,24,7,7,1176,441,10196,441,Medium Movement,0
MO-20553,UN,CJ,PT,34,11,11,4114,46,531,46,Low Movement,0
MO-34879,UN,CJ,PT,24,9,14,3024,12,106,12,Low Movement,0
MO-44533,UN,CJ,PT,24,7,7,1176,273,3457,273,Medium Movement,0
MO-47530,UN,CJ,PT,24,7,7,1176,33,514,33,Low Movement,0
MO-56987,UN,CJ,PT,24,7,7,1176,143,2345,143,Low Movement,0
MO-61134,UN,CJ,PT,24,9,14,3024,58,560,58,Low Movement,0
MO-66361,UN,CJ,PT,34,11,11,4114,15,51,15,Low Movement,0
MO-70137,UN,CJ,PT,34,11,11,4114,66,830,66,Low Movement,0
MO-83740,UN,CJ,PT,24,7,7,1176,42,815,42,Low Movement,0
MO-88199,UN,CJ,PT,34,11,11,4114,22,142,22,Low Movement,0
MO-93407,UN,CJ,PT,24,7,7,1176,93,648,93,Low Movement,0
MO-93584,UN,CJ,PT,24,8,7,1344,23,417,23,Low Movement,0
MO-93685,UN,CJ,PT,24,7,7,1176,349,3485,349,Medium Movement,0
MO-01530,UN,CJ,PT,28,9,9,2268,309,5578,309,Medium Movement,0
MU-11217,UN,CJ,PT,21,7,7,1029,7120,743076,7120,High Movement,3
MU-11218,UN,CJ,PT,22,6,7,924,5539,373867,5539,High Movement,3
MU-17539,UN,CJ,PT,1,1,1,1,1309,15395,1309,High Movement,1
MU-17546,UN,CJ,PT,1,1,1,1,1023,11512,1023,High Movement,0
MU-45326,UN,CJ,PT,25,9,8,1800,445,9051,445,Medium Movement,0
MU-49263,UN,CJ,PT,23,7,7,1127,2086,114886,2086,High Movement,1
MU-49207,UN,CJ,PT,1,1,1,1,1005,46625,1005,High Movement,0
MU-49208,UN,CJ,PT,12,7,7,588,782,31929,782,High Movement,0
MU-49325,UN,CJ,PT,25,9,8,1800,1077,27606,1077,High Movement,1
MU-49320,UN,CJ,PT,13,6,4,312,2438,110638,2438,High Movement,1
MU-49331,UN,CJ,PT,14,6,4,336,3436,224234,3436,High Movement,3
MU-49332,UN,CJ,PT,13,6,4,312,2364,108680,2364,High Movement,1
MU-92564,UN,CJ,PT,21,7,7,1029,5035,302499,5035,High Movement,3
N292921124,UN,CJ,PT,22,14,13,4004,612,6615,612,Medium Movement,0
N292921140,UN,CJ,PT,10,8,8,640,481,18660,481,Medium Movement,0
N292921107,UN,CJ,PT,13,27,35,12285,306,5091,306,Medium Movement,0
N3-16832,UN,CJ,PT,1,1,1,1,3,12,3,Low Movement,0
N3-18329,UN,CJ,PT,24,12,18,5184,370,4944,370,Medium Movement,0
N3-18350,UN,CJ,PT,24,12,37,10656,220,1607,220,Medium Movement,0
N3-18367,UN,CJ,PT,22,11,44,10648,262,1988,262,Medium Movement,0
N3-18374,UN,CJ,PT,21,12,43,10836,255,1851,255,Medium Movement,0
N3-18381,UN,CJ,PT,6,12,16,1152,430,11205,430,Medium Movement,0
N3-18398,UN,CJ,PT,6,13,18,1404,1949,69429,1949,High Movement,1
N3-18305,UN,CJ,PT,5,12,21,1260,1984,90688,1984,High Movement,1
N3-18411,UN,CJ,PT,5,13,23,1495,2604,129686,2604,High Movement,1
N3-18435,UN,CJ,PT,18,12,19,4104,668,8091,668,High Movement,0
N3-18442,UN,CJ,PT,17,12,21,4284,917,12879,917,High Movement,0
N3-18459,UN,CJ,PT,17,24,11,4488,1047,14106,1047,High Movement,1
N3-18466,UN,CJ,PT,24,24,19,10944,252,1769,252,Medium Movement,0
N3-18480,UN,CJ,PT,21,12,45,11340,359,2482,359,Medium Movement,0
N3-32287,UN,CJ,PT,17,12,18,3672,28,222,28,Low Movement,0
N3-32548,UN,CJ,PT,1,1,1,1,1841,67167,1841,High Movement,1
N3-32549,UN,CJ,PT,1,1,1,1,2180,91397,2180,High Movement,1
N3-52374,UN,CJ,PT,1,1,1,1,14,52,14,Low Movement,0
N3-5496,UN,CJ,PT,23,12,37,10212,183,1553,183,Medium Movement,0
N3-5403,UN,CJ,PT,21,12,44,11088,229,1964,229,Medium Movement,0
N3-5519,UN,CJ,PT,43,12,23,11868,121,911,121,Low Movement,0
N3-5533,UN,CJ,PT,21,12,44,11088,40,348,40,Low Movement,0
N3-8246-3,UN,CJ,PT,5,13,23,1495,3,38,3,Low Movement,0
N3-91554,UN,CJ,PT,1,1,1,1,19,792,19,Low Movement,0
N3-918336,UN,CJ,PT,21,24,11,5544,554,7580,554,Medium Movement,0
N3-918343,UN,CJ,PT,21,12,23,5796,650,8892,650,High Movement,0
N3-918473,UN,CJ,PT,22,12,43,11352,583,4251,583,Medium Movement,0
N3-91925,UN,CJ,PT,18,11,19,3762,2,88,2,Low Movement,0
N3-91927,UN,CJ,PT,17,12,21,4284,120,1060,120,Low Movement,0
N3-91933,UN,CJ,PT,26,21,11,6006,345,6233,345,Medium Movement,0
N3-91934,UN,CJ,PT,25,22,11,6050,587,9365,587,Medium Movement,0
N3-91935,UN,CJ,PT,25,49,12,14700,930,13048,930,High Movement,0
N3-98239,UN,CJ,PT,6,12,17,1224,306,10351,306,Medium Movement,0
N3-98246,UN,CJ,PT,6,12,20,1440,1413,56943,1413,High Movement,1
N3-98253,UN,CJ,PT,5,12,22,1320,1376,66562,1376,High Movement,1
N3-98260,UN,CJ,PT,5,13,22,1430,1893,96386,1893,High Movement,1
N6N1221125,UN,CJ,PT,12,7,7,588,4237,1099819,4237,High Movement,3
N6N1221133,UN,CJ,PT,12,7,7,588,6348,1611147,6348,High Movement,3
N6N1321131,UN,CJ,PT,12,7,7,588,3197,691154,3197,High Movement,1
N6N1321157,UN,CJ,PT,12,7,7,588,4921,1172664,4921,High Movement,3
N6N1323178,UN,CJ,PT,11,7,7,539,1668,172286,1668,High Movement,1
NA-397112,UN,CJ,PT,24,7,7,1176,25,78,25,Low Movement,0
NA-402526,UN,CJ,PT,4,9,15,540,2,3,2,Low Movement,0
NA-710775,UN,CJ,PT,4,9,15,540,18,122,18,Low Movement,0
NA-710881,UN,CJ,PT,9,14,3,378,39,271,39,Low Movement,0
NA-710898,UN,CJ,PT,14,7,7,686,13,69,13,Low Movement,0
NA-710805,UN,CJ,PT,21,8,8,1344,48,258,48,Low Movement,0
NA-743223,UN,CJ,PT,4,9,15,540,13,66,13,Low Movement,0
NA-743230,UN,CJ,PT,4,9,15,540,12,68,12,Low Movement,0
NA-743247,UN,CJ,PT,10,15,3,450,45,273,45,Low Movement,0
NA-743254,UN,CJ,PT,10,16,4,640,32,207,32,Low Movement,0
NA-743261,UN,CJ,PT,21,7,7,1029,4,8,4,Low Movement,0
NA-743278,UN,CJ,PT,4,9,15,540,29,180,29,Low Movement,0
NA-743346,UN,CJ,PT,4,9,15,540,1,6,1,Low Movement,0
NA-743384,UN,CJ,PT,9,13,4,468,35,235,35,Low Movement,0
NA-743391,UN,CJ,PT,11,7,8,616,10,80,10,Low Movement,0
NA-740123,UN,CJ,PT,4,9,15,540,17,118,17,Low Movement,0
NO-8158715,UN,CJ,PT,16,8,4,512,710,7070,710,High Movement,0
NO-92074,UN,CJ,PT,10,5,2,100,320,4288,320,Medium Movement,0
NO-93642,UN,CJ,PT,19,10,5,950,1480,18165,1480,High Movement,1
NO-98151,UN,PT, ,19,10,5,950,415,4529,415,Medium Movement,0
NO-99264,UN,CJ,PT,19,10,5,950,313,3308,313,Medium Movement,0
O2-15413,UN,CJ,PT,10,13,3,390,950,44417,950,High Movement,0
O2-15414,UN,CJ,PT,10,13,3,390,2169,108455,2169,High Movement,1
O2-15421,UN,CJ,PT,10,13,3,390,1746,88186,1746,High Movement,1
O2-3252330,UN,CJ,PT,11,10,9,990,1592,37905,1592,High Movement,1
O2-3252347,UN,CJ,PT,11,10,10,1100,1408,32446,1408,High Movement,1
O2-3252392,UN,CJ,PT,11,10,10,1100,1524,36088,1524,High Movement,1
O2-35122,UN,CJ,PT,12,10,10,1200,480,8929,480,Medium Movement,0
O2-35123,UN,CJ,PT,12,10,10,1200,482,9956,482,Medium Movement,0
O2-35124,UN,CJ,PT,12,10,10,1200,493,9603,493,Medium Movement,0
O2-35312,UN,CJ,PT,11,10,10,1100,3849,159477,3849,High Movement,3
O2-35313,UN,CJ,PT,11,10,10,1100,3129,128851,3129,High Movement,1
O2-35314,UN,CJ,PT,11,10,10,1100,3575,131764,3575,High Movement,3
O271325121,UN,CJ,PT,11,10,10,1100,7331,539020,7331,High Movement,3
O271325139,UN,CJ,PT,11,10,10,1100,7857,565114,7857,High Movement,3
O271325196,UN,CJ,PT,11,10,9,990,5234,275868,5234,High Movement,3
O271325104,UN,CJ,PT,11,10,10,1100,3367,140238,3367,High Movement,3
O271325220,UN,CJ,PT,11,10,9,990,8211,701205,8211,High Movement,3
PT-111724,UN,CJ,PT,16,7,7,784,2044,74746,2044,High Movement,1
PT-31142,UN,CJ,PT,26,12,10,3120,595,9109,595,Medium Movement,0
PT-31411,UN,CJ,PT,28,16,13,5824,1034,14991,1034,High Movement,1
PT-3631137,UN,CJ,PT,24,13,11,3432,694,7940,694,High Movement,0
PT-44138,UN,CJ,PT,26,12,10,3120,240,3193,240,Medium Movement,0
PT-45114,UN,CJ,PT,23,12,11,3036,222,2492,222,Medium Movement,0
PT-72148,UN,CJ,PT,25,9,8,1800,3487,183788,3487,High Movement,3
PT-72149,UN,CJ,PT,25,26,30,19500,564,10300,564,Medium Movement,0
PT-72140,UN,CJ,PT,22,10,10,2200,764,18346,764,High Movement,0
PT93621131,UN,CJ,PT,26,12,9,2808,1305,19231,1305,High Movement,1
PT93621141,UN,CJ,PT,26,12,10,3120,398,4539,398,Medium Movement,0
PT93621143,UN,CJ,PT,26,12,10,3120,496,5971,496,Medium Movement,0
PT93621144,UN,CJ,PT,26,12,10,3120,367,4422,367,Medium Movement,0
PT93621151,UN,CJ,PT,20,10,10,2000,810,12409,810,High Movement,0
PT93621180,UN,CJ,PT,26,12,10,3120,567,6803,567,Medium Movement,0
Q2-21227,UN,CJ,PT,13,7,7,637,36,1044,36,Low Movement,0
Q2H1216133,UN,CJ,PT,10,7,7,490,41,666,41,Low Movement,0
Q2H1216159,UN,CJ,PT,9,7,7,441,36,882,36,Low Movement,0
Q2H1216166,UN,CJ,PT,12,7,7,588,25,512,25,Low Movement,0
Q2H1216174,UN,CJ,PT,13,7,7,637,21,546,21,Low Movement,0
Q2H1316149,UN,CJ,PT,8,7,7,392,146,4644,146,Low Movement,0
Q2H1416121,UN,CJ,PT,11,8,8,704,136,4574,136,Low Movement,0
Q2H1416139,UN,CJ,PT,8,7,7,392,196,7404,196,Medium Movement,0
Q2H1416170,UN,CJ,PT,8,7,7,392,143,6108,143,Low Movement,0
Q2H1421564,UN,CJ,PT,9,8,8,576,80,1306,80,Low Movement,0
Q2H1516137,UN,CJ,PT,14,7,7,686,41,936,41,Low Movement,0
Q2H1616134,UN,CJ,PT,11,8,8,704,59,1644,59,Low Movement,0
Q7-9213,UN,CJ,PT,24,7,7,1176,764,15727,764,High Movement,0
Q7-9222,UN,CJ,PT,1,1,1,1,234,2346,234,Medium Movement,0
Q7-9231,UN,CJ,PT,24,7,7,1176,1992,53236,1992,High Movement,1
Q7-9236,UN,CJ,PT,1,1,1,1,513,8995,513,Medium Movement,0
Q7-9261,UN,CJ,PT,25,7,7,1225,327,8753,327,Medium Movement,0
Q7-9203,UN,CJ,PT,24,7,7,1176,352,6383,352,Medium Movement,0
Q7-9691,UN,CJ,PT,1,1,1,1,420,4439,420,Medium Movement,0
Q7-9697,UN,CJ,PT,1,1,1,1,511,7191,511,Medium Movement,0
Q7-9721,UN,CJ,PT,24,7,7,1176,158,2800,158,Medium Movement,0
Q8-41582,UN,PT, ,1,1,1,1,1,9,1,Low Movement,0
Q8-45043,UN,CJ,PT,1,1,1,1,34,37,34,Low Movement,0
Q8-40394,UN,PT, ,1,1,1,1,271,2262,271,Medium Movement,0
Q9-52103,UN,CJ,PT,10,9,9,810,374,3261,374,Medium Movement,0
Q9-52104,UN,CJ,PT,9,9,9,729,360,3062,360,Medium Movement,0
Q9-53202,UN,CJ,PT,9,9,9,729,345,3158,345,Medium Movement,0
Q9-59462,UN,CJ,PT,19,4,15,1140,508,6597,508,Medium Movement,0
Q9-59463,UN,CJ,PT,19,4,15,1140,558,7254,558,Medium Movement,0
Q9-59464,UN,CJ,PT,19,4,15,1140,370,5017,370,Medium Movement,0
Q9-59465,UN,CJ,PT,19,4,15,1140,459,6122,459,Medium Movement,0
Q9-59466,UN,CJ,PT,19,4,15,1140,479,6239,479,Medium Movement,0
Q9-59467,UN,CJ,PT,19,4,15,1140,260,3405,260,Medium Movement,0
Q9-59468,UN,CJ,PT,19,4,15,1140,532,7649,532,Medium Movement,0
Q9-59472,UN,CJ,PT,19,4,15,1140,527,7006,527,Medium Movement,0
QH-115061,UN,CJ,PT,1,1,1,1,254,4378,254,Medium Movement,0
QH-115078,UN,CJ,PT,1,1,1,1,253,4220,253,Medium Movement,0
QH-117349,UN,CJ,PT,16,29,6,2784,528,6607,528,Medium Movement,0
QH-117479,UN,CJ,PT,16,29,6,2784,2038,33814,2038,High Movement,1
QH-119978,UN,CJ,PT,24,10,6,1440,60,766,60,Low Movement,0
QH-119015,EX,CJ,PT,4,8,28,896,3848,98939,3848,High Movement,3
QH-123579,UN,CJ,PT,5,6,6,180,2198,108696,2198,High Movement,1
QH-123586,UN,CJ,PT,9,6,5,270,663,19266,663,High Movement,0
QH-120595,UN,CJ,PT,1,1,1,1,1548,31272,1548,High Movement,1
QH-120502,UN,CJ,PT,1,1,1,1,708,12851,708,High Movement,0
QH-120632,UN,CJ,PT,1,1,1,1,1028,23554,1028,High Movement,0
QH-120656,UN,CJ,PT,1,1,1,1,641,11758,641,High Movement,0
QH-120669,UN,CJ,PT,1,1,1,1,1867,34873,1867,High Movement,1
QH-120694,UN,CJ,PT,1,1,1,1,372,6720,372,Medium Movement,0
QH-120780,UN,CJ,PT,1,1,1,1,540,12270,540,Medium Movement,0
QH-120816,UN,CJ,PT,1,1,1,1,2040,42514,2040,High Movement,1
QH-120823,UN,CJ,PT,1,1,1,1,1009,19461,1009,High Movement,0
QH-120830,UN,CJ,PT,1,1,1,1,611,9642,611,Medium Movement,0
QH-120922,UN,CJ,PT,1,1,1,1,3463,84033,3463,High Movement,3
QH-120939,UN,CJ,PT,1,1,1,1,1445,31535,1445,High Movement,1
QH-120984,UN,CJ,PT,1,1,1,1,1686,33199,1686,High Movement,1
QH-120991,UN,CJ,PT,1,1,1,1,752,14757,752,High Movement,0
QH-120014,UN,CJ,PT,1,1,1,1,590,9443,590,Medium Movement,0
QH-131119,UN,CJ,PT,1,1,1,1,532,9997,532,Medium Movement,0
QH-131188,UN,CJ,PT,1,1,1,1,1136,23716,1136,High Movement,1
QH-131195,UN,CJ,PT,1,1,1,1,451,7866,451,Medium Movement,0
QH-131270,UN,CJ,PT,1,1,1,1,536,9301,536,Medium Movement,0
QH-131775,UN,CJ,PT,1,1,1,1,1857,28814,1857,High Movement,1
QH-131782,UN,CJ,PT,1,1,1,1,672,10328,672,High Movement,0
QH-140484,UN,CJ,PT,20,8,7,1120,137,2724,137,Low Movement,0
QH-140484D,UN,CJ,PT,19,8,16,2432,33,2982,33,Low Movement,0
QH-151114,UN,CJ,PT,29,7,10,2030,1815,25328,1815,High Movement,1
QH-175980,UN,CJ,PT,14,8,4,448,21,177,21,Low Movement,0
QH-107264,UN,CJ,PT,16,8,5,640,406,6044,406,Medium Movement,0
QH-215182,UN,CJ,PT,1,1,1,1,4,26,4,Low Movement,0
QH-217493,UN,CJ,PT,1,1,1,1,372,10832,372,Medium Movement,0
QH-217400,UN,CJ,PT,1,1,1,1,302,8243,302,Medium Movement,0
QH-217516,UN,CJ,PT,1,1,1,1,313,8151,313,Medium Movement,0
QH-217523,UN,CJ,PT,1,1,1,1,272,10063,272,Medium Movement,0
QH-210283,UN,CJ,PT,29,7,10,2030,2589,38850,2589,High Movement,1
QH-210207,UN,CJ,PT,1,1,1,1,1128,8520,1128,High Movement,1
QH-210982,EX,CJ,PT,4,8,28,896,986,5581,986,High Movement,0
QH-221282,UN,CJ,PT,22,7,4,616,400,4883,400,Medium Movement,0
QH-221206,UN,CJ,PT,23,6,6,828,392,5220,392,Medium Movement,0
QH-222343,UN,CJ,PT,1,1,1,1,3339,449757,3339,High Movement,3
QH-223579,UN,CJ,PT,1,1,1,1,152,3710,152,Medium Movement,0
QH-226420,EX,CJ,PT,15,4,6,360,2544,9381,2544,High Movement,1
QH-226420C,UN,PT, ,15,4,6,360,657,1378,657,High Movement,0
QH-226792,UN,CJ,PT,2,13,28,728,344,8843,344,Medium Movement,0
QH-226709,UN,CJ,PT,2,13,28,728,171,3963,171,Medium Movement,0
QH-226822,UN,CJ,PT,2,13,28,728,22,949,22,Low Movement,0
QH-226839,UN,CJ,PT,2,13,28,728,81,2360,81,Low Movement,0
QH-226846,UN,CJ,PT,2,13,28,728,128,2258,128,Low Movement,0
QH-226853,UN,CJ,PT,2,13,28,728,175,2868,175,Medium Movement,0
QH-226877,UN,CJ,PT,2,13,28,728,474,9112,474,Medium Movement,0
QH-227311,UN,CJ,PT,15,4,6,360,809,7793,809,High Movement,0
QH-228857,UN,CJ,PT,1,1,1,1,28,306,28,Low Movement,0
QH-228864,UN,CJ,PT,1,1,1,1,48,654,48,Low Movement,0
QH-231144,EX,CJ,PT,2,13,28,728,210,1056,210,Medium Movement,0
QH-231168,UN,CJ,PT,18,4,7,504,189,4362,189,Medium Movement,0
QH-231182,UN,CJ,PT,22,5,5,550,130,1515,130,Low Movement,0
QH-231199,UN,CJ,PT,24,10,6,1440,183,1709,183,Medium Movement,0
QH-231458,UN,CJ,PT,23,4,8,736,42,453,42,Low Movement,0
QH-232502,UN,CJ,PT,23,12,6,1656,21,1215,21,Low Movement,0
QH-232618,UN,CJ,PT,1,1,1,1,24,482,24,Low Movement,0
QH-232625,UN,CJ,PT,24,12,11,3168,20,558,20,Low Movement,0
QH-232632,UN,CJ,PT,1,1,1,1,22,372,22,Low Movement,0
QH-232649,UN,CJ,PT,1,1,1,1,21,446,21,Low Movement,0
QH-232656,UN,CJ,PT,24,12,11,3168,19,393,19,Low Movement,0
QH-232663,UN,CJ,PT,24,12,11,3168,6,293,6,Low Movement,0
QH-232670,UN,CJ,PT,1,1,1,1,18,364,18,Low Movement,0
QH-235530,UN,CJ,PT,13,7,4,364,95,2249,95,Low Movement,0
QH-235561,UN,CJ,PT,13,7,4,364,79,1561,79,Low Movement,0
QH-237436,UN,CJ,PT,22,6,7,924,32,473,32,Low Movement,0
QH-237443,UN,CJ,PT,29,7,9,1827,5,60,5,Low Movement,0
QH-237719,EX,CJ,PT,15,4,6,360,1548,5311,1548,High Movement,1
QH-237719C,UN,PT, ,15,4,6,360,657,1734,657,High Movement,0
QH-237733,EX,CJ,PT,15,4,6,360,2704,9938,2704,High Movement,1
QH-237733C,UN,PT, ,15,4,6,360,545,1503,545,Medium Movement,0
QH-243436,UN,CJ,PT,21,10,13,2730,1191,11392,1191,High Movement,1
QH-243443,UN,CJ,PT,13,7,4,364,921,8948,921,High Movement,0
QH-243467,UN,CJ,PT,18,37,10,6660,596,6378,596,Medium Movement,0
QH-243542,UN,CJ,PT,1,1,1,1,380,3984,380,Medium Movement,0
QH-243665,UN,CJ,PT,13,7,4,364,615,7523,615,Medium Movement,0
QH-244387,UN,CJ,PT,23,5,8,920,41,378,41,Low Movement,0
QH-244394,UN,CJ,PT,23,5,8,920,481,6577,481,Medium Movement,0
QH-244417,UN,CJ,PT,23,5,8,920,6,32,6,Low Movement,0
QH-244714,UN,CJ,PT,18,4,6,432,38,387,38,Low Movement,0
QH-244721,UN,CJ,PT,18,4,6,432,68,699,68,Low Movement,0
QH-244745,UN,CJ,PT,18,4,6,432,9,152,9,Low Movement,0
QH-244899,EX,CJ,PT,10,14,11,1540,1809,6010,1809,High Movement,1
QH-253146,UN,CJ,PT,19,4,6,456,73,1096,73,Low Movement,0
QH-253153,UN,CJ,PT,23,5,8,920,35,214,35,Low Movement,0
QH-253160,UN,CJ,PT,24,9,6,1296,51,473,51,Low Movement,0
QH-253184,EX,CJ,PT,2,13,28,728,1501,6106,1501,High Movement,1
QH-258172,UN,CJ,PT,22,6,6,792,5760,269326,5760,High Movement,3
QH-258189,UN,CJ,PT,22,6,6,792,3735,97737,3735,High Movement,3
QH-259780,UN,CJ,PT,14,5,3,210,3569,74948,3569,High Movement,3
QH-259797,UN,CJ,PT,14,3,5,210,1757,20103,1757,High Movement,1
QH-266405,UN,CJ,PT,22,7,4,616,209,2561,209,Medium Movement,0
QH-266528,UN,CJ,PT,22,6,6,792,327,4637,327,Medium Movement,0
QH-266945,UN,CJ,PT,25,7,8,1400,5878,439467,5878,High Movement,3
QH-266952,UN,CJ,PT,29,7,10,2030,4377,99653,4377,High Movement,3
QH-260656,UN,CJ,PT,29,8,9,2088,26,430,26,Low Movement,0
QH-271546,UN,CJ,PT,14,3,5,210,1275,10878,1275,High Movement,1
QH-271577,UN,CJ,PT,14,5,3,210,1401,15302,1401,High Movement,1
QH-274094,UN,CJ,PT,13,7,3,273,795,10014,795,High Movement,0
QH-275114,UN,CJ,PT,13,7,3,273,584,7920,584,Medium Movement,0
QH-275749,EX,CJ,PT,4,9,29,1044,1582,17240,1582,High Movement,1
QH-275756,UN,CJ,PT,22,5,7,770,540,7733,540,Medium Movement,0
QH-276319,EX,CJ,PT,5,6,28,840,742,2673,742,High Movement,0
QH-276326,EX,CJ,PT,2,13,28,728,2262,16755,2262,High Movement,1
QH-276357,UN,CJ,PT,22,5,7,770,601,9334,601,Medium Movement,0
QH-276364,UN,CJ,PT,22,5,7,770,473,7169,473,Medium Movement,0
QH-276371,UN,CJ,PT,22,5,7,770,2,19,2,Low Movement,0
QH-276388,UN,CJ,PT,22,5,7,770,650,7990,650,High Movement,0
QH-276425,UN,CJ,PT,22,5,7,770,7,27,7,Low Movement,0
QH-276432,UN,CJ,PT,21,6,7,882,540,7682,540,Medium Movement,0
QH-279006,UN,CJ,PT,21,5,7,735,598,7673,598,Medium Movement,0
QH-270102,UN,CJ,PT,18,6,5,540,973,13302,973,High Movement,0
QH-270218,UN,CJ,PT,18,6,5,540,928,13223,928,High Movement,0
QH-281184,UN,CJ,PT,22,6,6,792,520,6807,520,Medium Movement,0
QH-281191,UN,CJ,PT,22,5,6,660,1487,23982,1487,High Movement,1
QH-281399,UN,CJ,PT,18,6,4,432,1389,17046,1389,High Movement,1
QH-281429,UN,CJ,PT,24,7,10,1680,118,512,118,Low Movement,0
QH-281436,UN,CJ,PT,23,10,7,1610,84,349,84,Low Movement,0
QH-281498,UN,CJ,PT,29,7,9,1827,82,1322,82,Low Movement,0
QH-281405,UN,CJ,PT,24,10,7,1680,49,767,49,Low Movement,0
QH-281634,UN,CJ,PT,25,10,6,1500,150,1145,150,Medium Movement,0
QH-281641,UN,CJ,PT,24,10,6,1440,849,5627,849,High Movement,0
QH-28888,UN,CJ,PT,1,1,1,1,23,288,23,Low Movement,0
QH-206615,UN,CJ,PT,16,8,5,640,311,5003,311,Medium Movement,0
QH-207705,EX,CJ,PT,15,13,3,585,434,4854,434,Medium Movement,0
QH-314815,UN,CJ,PT,1,1,1,1,280,4215,280,Medium Movement,0
QH-355359,EX,CJ,PT,2,12,28,672,2050,16098,2050,High Movement,1
QH-355366,UN,CJ,PT,18,5,4,360,18,175,18,Low Movement,0
QH-355380,UN,CJ,PT,24,10,6,1440,177,1435,177,Medium Movement,0
QH-355434,UN,CJ,PT,22,5,8,880,12,47,12,Low Movement,0
QH-378015,UN,CJ,PT,14,8,4,448,282,2633,282,Medium Movement,0
QH-391380,UN,CJ,PT,1,1,1,1,253,3940,253,Medium Movement,0
QH-396934,UN,CJ,PT,42,33,11,15246,129,4029,129,Low Movement,0
QH-307961,UN,CJ,PT,21,23,11,5313,189,6002,189,Medium Movement,0
QH-307982,UN,CJ,PT,21,33,11,7623,75,2918,75,Low Movement,0
QH-413334,UN,CJ,PT,22,7,4,616,159,1895,159,Medium Movement,0
QH-413372,UN,CJ,PT,22,7,4,616,217,2617,217,Medium Movement,0
QH-413389,UN,CJ,PT,22,7,4,616,194,2184,194,Medium Movement,0
QH-413303,UN,CJ,PT,22,7,4,616,270,3574,270,Medium Movement,0
QH-413433,UN,CJ,PT,23,5,6,690,526,6306,526,Medium Movement,0
QH-413471,UN,CJ,PT,23,8,4,736,108,1230,108,Low Movement,0
QH-413402,UN,CJ,PT,22,7,4,616,129,1659,129,Low Movement,0
QH-414407,UN,CJ,PT,19,6,5,570,1139,17929,1139,High Movement,1
QH-414575,UN,CJ,PT,22,5,7,770,780,11811,780,High Movement,0
QH-414582,UN,CJ,PT,23,7,10,1610,88,1273,88,Low Movement,0
QH-414629,UN,CJ,PT,22,5,7,770,568,8258,568,Medium Movement,0
QH-414643,UN,CJ,PT,23,10,7,1610,45,534,45,Low Movement,0
QH-414650,UN,CJ,PT,23,6,6,828,479,6829,479,Medium Movement,0
QH-415451,UN,CJ,PT,13,7,3,273,212,2708,212,Medium Movement,0
QH-418753,UN,CJ,PT,14,7,4,392,267,3615,267,Medium Movement,0
QH-410171,UN,CJ,PT,13,7,3,273,428,5200,428,Medium Movement,0
QH-421353,UN,CJ,PT,5,17,20,1700,514,16505,514,Medium Movement,0
QH-421360,UN,CJ,PT,26,7,20,3640,412,8022,412,Medium Movement,0
QH-423591,EX,CJ,PT,4,8,29,928,373,893,373,Medium Movement,0
QH-423508,EX,CJ,PT,4,8,29,928,2635,11321,2635,High Movement,1
QH-420489,UN,CJ,PT,20,4,7,560,131,1696,131,Low Movement,0
QH-420936,UN,CJ,PT,7,30,26,5460,2080,62923,2080,High Movement,1
QH-431201,UN,CJ,PT,1,1,1,1,207,2886,207,Medium Movement,0
QH-431324,UN,CJ,PT,1,1,1,1,230,3078,230,Medium Movement,0
QH-431089,UN,CJ,PT,1,1,1,1,132,1734,132,Low Movement,0
QH-431096,UN,CJ,PT,1,1,1,1,153,1979,153,Medium Movement,0
QH-432888,UN,CJ,PT,1,1,1,1,242,3253,242,Medium Movement,0
QH-432963,UN,CJ,PT,29,7,9,1827,2454,42299,2454,High Movement,1
QH-432970,UN,CJ,PT,1,1,1,1,1174,8786,1174,High Movement,1
QH-433837,UN,CJ,PT,14,3,5,210,1349,8713,1349,High Movement,1
QH-433847,UN,CJ,PT,1,1,1,1,350,1748,350,Medium Movement,0
QH-456341,UN,CJ,PT,23,5,5,575,157,2232,157,Medium Movement,0
QH-456747,EX,CJ,PT,1,1,1,1,2046,14883,2046,High Movement,1
QH-457140,UN,CJ,PT,22,4,8,704,27,396,27,Low Movement,0
QH-457164,UN,CJ,PT,24,10,6,1440,65,1044,65,Low Movement,0
QH-450257,UN,CJ,PT,1,1,1,1,214,2425,214,Medium Movement,0
QH-450943,UN,CJ,PT,1,1,1,1,129,1492,129,Low Movement,0
QH-450950,UN,CJ,PT,1,1,1,1,152,1706,152,Medium Movement,0
QH-462328,UN,CJ,PT,18,4,6,432,79,1437,79,Low Movement,0
QH-462441,UN,CJ,PT,22,5,7,770,206,3061,206,Medium Movement,0
QH-462774,UN,CJ,PT,29,7,9,1827,2727,37383,2727,High Movement,1
QH-466163,EX,CJ,PT,28,13,2,728,113,835,113,Low Movement,0
QH-466170,UN,CJ,PT,18,5,5,450,37,408,37,Low Movement,0
QH-466101,UN,CJ,PT,24,10,6,1440,20,195,20,Low Movement,0
QH-466234,UN,CJ,PT,1,1,1,1,114,1721,114,Low Movement,0
QH-466258,UN,CJ,PT,24,12,11,3168,83,1056,83,Low Movement,0
